,anio,region,prov,mes,f_BIODIESEL
12111,2021,3,9,12,0
12112,2021,0,0,12,0
12113,2021,8,3,12,0
12114,2021,6,2,12,0
12115,2021,1,4,12,0
12116,2021,1,15,12,0
12117,2021,6,10,12,0
12118,2021,8,3,12,0
12119,2021,8,3,12,0
12120,2021,1,4,12,0
12121,2021,8,16,12,0
12122,2021,8,3,12,0
12123,2021,2,7,12,0
12124,2021,8,3,12,0
12125,2021,8,3,12,0
12126,2021,0,0,12,0
12127,2021,4,0,12,0
12128,2021,0,0,12,0
12129,2021,6,10,12,0
12130,2021,3,14,12,0
12131,2021,0,0,12,0
12132,2021,1,4,12,0
12133,2021,1,4,12,0
12134,2021,7,13,12,0
12135,2021,7,13,12,0
12136,2021,8,16,12,0
12137,2021,8,16,12,0
12138,2021,5,0,12,1
12139,2021,5,0,12,1
12140,2021,4,0,12,1
12141,2021,4,0,12,1
12142,2021,3,9,12,1
12143,2021,3,9,12,1
12144,2021,4,0,12,1
12145,2021,4,0,12,1
12146,2021,4,0,12,1
12147,2021,4,0,12,1
12148,2021,3,14,12,1
12149,2021,3,14,12,1
12150,2021,3,14,12,1
12151,2021,5,0,12,1
12152,2021,5,17,12,1
12153,2021,5,17,12,0
12154,2021,3,9,12,0
12155,2021,1,4,12,0
12156,2022,8,3,1,0
12157,2022,7,8,1,0
12158,2022,7,8,1,0
12159,2022,7,19,1,0
12160,2022,1,4,1,0
12161,2022,3,9,1,0
12162,2022,1,4,1,0
12163,2022,1,4,1,0
12164,2022,2,12,1,0
12165,2022,3,14,1,0
12166,2022,2,12,1,0
12167,2022,3,9,1,0
12168,2022,3,14,1,0
12169,2022,8,3,1,0
12170,2022,7,19,1,0
12171,2022,3,9,1,0
12172,2022,1,4,1,0
12173,2022,3,14,1,0
12174,2022,3,14,1,0
12175,2022,3,14,1,0
12176,2022,7,19,1,0
12177,2022,3,9,1,0
12178,2022,7,6,1,0
12179,2022,1,4,1,0
12180,2022,8,3,1,0
12181,2022,7,18,1,0
12182,2022,3,9,1,0
12183,2022,1,4,1,0
12184,2022,0,0,1,0
12185,2022,0,0,1,0
12186,2022,3,9,1,0
12187,2022,1,4,1,0
12188,2022,7,19,1,0
12189,2022,6,10,1,0
12190,2022,7,19,1,0
12191,2022,3,14,1,0
12192,2022,8,3,1,0
12193,2022,8,3,1,0
12194,2022,1,4,1,0
12195,2022,7,18,1,0
12196,2022,2,12,1,0
12197,2022,7,6,1,0
12198,2022,3,14,1,0
12199,2022,2,12,1,0
12200,2022,3,14,1,0
12201,2022,3,14,1,0
12202,2022,4,0,1,0
12203,2022,3,9,1,0
12204,2022,4,0,1,0
12205,2022,1,4,1,0
12206,2022,7,13,1,0
12207,2022,8,3,1,0
12208,2022,7,13,1,0
12209,2022,3,14,1,0
12210,2022,1,15,1,0
12211,2022,7,18,1,0
12212,2022,1,4,1,0
12213,2022,2,12,1,0
12214,2022,6,10,1,0
12215,2022,8,3,1,0
12216,2022,5,17,1,0
12217,2022,0,0,1,0
12218,2022,1,4,1,0
12219,2022,8,3,1,0
12220,2022,1,15,1,0
12221,2022,0,0,1,0
12222,2022,3,14,1,0
12223,2022,1,4,1,0
12224,2022,1,15,1,0
12225,2022,3,14,1,0
12226,2022,8,3,1,0
12227,2022,7,8,1,0
12228,2022,1,4,1,0
12229,2022,8,3,1,0
12230,2022,7,8,1,0
12231,2022,1,4,1,0
12232,2022,0,0,1,0
12233,2022,8,3,1,0
12234,2022,7,1,1,0
12235,2022,3,14,1,0
12236,2022,3,14,1,0
12237,2022,3,14,1,0
12238,2022,0,0,1,0
12239,2022,0,7,1,0
12240,2022,3,14,1,0
12241,2022,1,4,1,0
12242,2022,8,3,1,0
12243,2022,5,17,1,0
12244,2022,8,3,1,0
12245,2022,0,0,1,0
12246,2022,7,8,1,0
12247,2022,1,15,1,0
12248,2022,8,16,1,0
12249,2022,7,1,1,0
12250,2022,7,1,1,0
12251,2022,8,16,1,0
12252,2022,0,0,1,0
12253,2022,0,0,1,0
12254,2022,2,12,1,0
12255,2022,3,14,1,0
12256,2022,8,3,1,0
12257,2022,7,13,1,0
12258,2022,2,12,1,0
12259,2022,3,9,1,0
12260,2022,0,0,1,0
12261,2022,3,14,1,0
12262,2022,8,3,1,0
12263,2022,1,4,1,0
12264,2022,7,19,1,0
12265,2022,0,0,1,0
12266,2022,7,19,1,0
12267,2022,0,0,1,0
12268,2022,7,1,1,0
12269,2022,1,15,1,0
12270,2022,0,0,1,0
12271,2022,0,0,1,0
12272,2022,1,4,1,0
12273,2022,7,8,1,0
12274,2022,0,0,1,0
12275,2022,0,0,1,0
12276,2022,1,15,1,0
12277,2022,1,15,1,0
12278,2022,1,4,1,0
12279,2022,0,0,1,0
12280,2022,1,4,1,0
12281,2022,8,3,1,0
12282,2022,0,0,1,0
12283,2022,3,9,1,0
12284,2022,1,15,1,0
12285,2022,3,14,1,0
12286,2022,3,9,1,0
12287,2022,1,4,1,0
12288,2022,3,9,1,0
12289,2022,3,14,1,0
12290,2022,1,15,1,0
12291,2022,1,4,1,0
12292,2022,2,11,1,0
12293,2022,3,14,1,0
12294,2022,6,5,1,0
12295,2022,6,5,1,0
12296,2022,8,3,1,0
12297,2022,0,0,1,0
12298,2022,3,9,1,0
12299,2022,0,0,1,0
12300,2022,5,17,1,0
12301,2022,7,6,1,0
12302,2022,7,6,1,0
12303,2022,7,6,1,0
12304,2022,0,0,1,0
12305,2022,6,2,1,0
12306,2022,0,0,1,0
12307,2022,8,3,1,0
12308,2022,3,9,1,0
12309,2022,3,9,1,0
12310,2022,3,9,1,0
12311,2022,0,0,1,0
12312,2022,8,3,1,0
12313,2022,6,2,1,0
12314,2022,1,4,1,0
12315,2022,1,15,1,0
12316,2022,6,10,1,0
12317,2022,8,3,1,0
12318,2022,8,3,1,0
12319,2022,1,4,1,0
12320,2022,8,16,1,0
12321,2022,8,3,1,0
12322,2022,2,7,1,0
12323,2022,8,3,1,0
12324,2022,8,3,1,0
12325,2022,0,0,1,0
12326,2022,4,0,1,0
12327,2022,0,0,1,0
12328,2022,6,10,1,0
12329,2022,3,14,1,0
12330,2022,0,0,1,0
12331,2022,1,4,1,0
12332,2022,1,4,1,0
12333,2022,7,13,1,0
12334,2022,7,13,1,0
12335,2022,8,16,1,0
12336,2022,8,16,1,0
12337,2022,3,9,1,0
12338,2022,5,0,1,1
12339,2022,5,0,1,1
12340,2022,4,0,1,1
12341,2022,4,0,1,1
12342,2022,3,9,1,1
12343,2022,3,9,1,1
12344,2022,4,0,1,1
12345,2022,4,0,1,1
12346,2022,4,0,1,1
12347,2022,4,0,1,1
12348,2022,3,14,1,1
12349,2022,3,14,1,1
12350,2022,3,14,1,1
12351,2022,5,0,1,1
12352,2022,5,17,1,1
12353,2022,5,17,1,0
12354,2022,3,9,1,0
12355,2022,1,4,1,0
12356,2022,2,7,2,0
12357,2022,0,0,2,0
12358,2022,1,4,2,0
12359,2022,7,13,2,0
12360,2022,8,3,2,0
12361,2022,8,3,2,0
12362,2022,8,3,2,0
12363,2022,3,14,2,0
12364,2022,7,8,2,0
12365,2022,7,8,2,0
12366,2022,7,8,2,0
12367,2022,5,17,2,0
12368,2022,0,0,2,0
12369,2022,0,7,2,0
12370,2022,8,16,2,0
12371,2022,8,16,2,0
12372,2022,1,4,2,0
12373,2022,1,4,2,0
12374,2022,1,4,2,0
12375,2022,1,4,2,0
12376,2022,1,4,2,0
12377,2022,6,5,2,0
12378,2022,7,19,2,0
12379,2022,7,13,2,0
12380,2022,1,4,2,0
12381,2022,1,15,2,0
12382,2022,3,9,2,0
12383,2022,1,4,2,0
12384,2022,7,6,2,0
12385,2022,7,6,2,0
12386,2022,7,6,2,0
12387,2022,6,10,2,0
12388,2022,1,4,2,0
12389,2022,2,12,2,0
12390,2022,7,8,2,0
12391,2022,3,14,2,0
12392,2022,8,3,2,0
12393,2022,8,3,2,0
12394,2022,8,3,2,0
12395,2022,8,3,2,0
12396,2022,2,12,2,0
12397,2022,7,19,2,0
12398,2022,3,9,2,0
12399,2022,0,0,2,0
12400,2022,1,4,2,0
12401,2022,1,15,2,0
12402,2022,1,15,2,0
12403,2022,1,15,2,0
12404,2022,3,14,2,0
12405,2022,8,3,2,0
12406,2022,8,3,2,0
12407,2022,3,14,2,0
12408,2022,0,0,2,0
12409,2022,0,0,2,0
12410,2022,0,0,2,0
12411,2022,7,19,2,0
12412,2022,6,2,2,0
12413,2022,3,9,2,0
12414,2022,7,1,2,0
12415,2022,1,4,2,0
12416,2022,0,0,2,0
12417,2022,8,3,2,0
12418,2022,6,5,2,0
12419,2022,1,4,2,0
12420,2022,0,0,2,0
12421,2022,0,0,2,0
12422,2022,0,0,2,0
12423,2022,3,9,2,0
12424,2022,3,9,2,0
12425,2022,3,9,2,0
12426,2022,1,4,2,0
12427,2022,3,14,2,0
12428,2022,3,14,2,0
12429,2022,3,14,2,0
12430,2022,3,14,2,0
12431,2022,3,14,2,0
12432,2022,7,19,2,0
12433,2022,1,15,2,0
12434,2022,7,18,2,0
12435,2022,1,4,2,0
12436,2022,8,3,2,0
12437,2022,0,0,2,0
12438,2022,0,0,2,0
12439,2022,3,9,2,0
12440,2022,7,19,2,0
12441,2022,8,16,2,0
12442,2022,7,8,2,0
12443,2022,3,14,2,0
12444,2022,7,6,2,0
12445,2022,1,4,2,0
12446,2022,8,3,2,0
12447,2022,8,3,2,0
12448,2022,8,3,2,0
12449,2022,8,3,2,0
12450,2022,8,3,2,0
12451,2022,7,13,2,0
12452,2022,7,18,2,0
12453,2022,3,9,2,0
12454,2022,3,9,2,0
12455,2022,1,4,2,0
12456,2022,8,3,2,0
12457,2022,8,3,2,0
12458,2022,1,4,2,0
12459,2022,0,0,2,0
12460,2022,0,0,2,0
12461,2022,0,0,2,0
12462,2022,2,11,2,0
12463,2022,0,0,2,0
12464,2022,3,9,2,0
12465,2022,7,8,2,0
12466,2022,1,4,2,0
12467,2022,0,0,2,0
12468,2022,0,0,2,0
12469,2022,3,9,2,0
12470,2022,0,0,2,0
12471,2022,6,10,2,0
12472,2022,8,3,2,0
12473,2022,8,3,2,0
12474,2022,6,10,2,0
12475,2022,1,4,2,0
12476,2022,2,12,2,0
12477,2022,2,12,2,0
12478,2022,1,4,2,0
12479,2022,7,19,2,0
12480,2022,6,10,2,0
12481,2022,7,19,2,0
12482,2022,3,14,2,0
12483,2022,8,3,2,0
12484,2022,8,3,2,0
12485,2022,8,3,2,0
12486,2022,1,4,2,0
12487,2022,0,0,2,0
12488,2022,2,12,2,0
12489,2022,7,18,2,0
12490,2022,2,12,2,0
12491,2022,7,6,2,0
12492,2022,3,14,2,0
12493,2022,3,9,2,0
12494,2022,2,12,2,0
12495,2022,7,1,2,0
12496,2022,1,4,2,0
12497,2022,3,14,2,0
12498,2022,0,0,2,0
12499,2022,3,14,2,0
12500,2022,3,14,2,0
12501,2022,4,0,2,0
12502,2022,4,0,2,0
12503,2022,3,9,2,0
12504,2022,4,0,2,0
12505,2022,5,17,2,0
12506,2022,1,15,2,0
12507,2022,1,4,2,0
12508,2022,7,13,2,0
12509,2022,3,14,2,0
12510,2022,3,9,2,0
12511,2022,0,0,2,0
12512,2022,0,0,2,0
12513,2022,1,4,2,0
12514,2022,1,15,2,0
12515,2022,7,1,2,0
12516,2022,7,1,2,0
12517,2022,6,2,2,0
12518,2022,8,3,2,0
12519,2022,1,15,2,0
12520,2022,3,9,2,0
12521,2022,7,13,2,0
12522,2022,3,14,2,0
12523,2022,3,14,2,0
12524,2022,3,14,2,0
12525,2022,3,14,2,0
12526,2022,3,14,2,0
12527,2022,3,14,2,0
12528,2022,0,0,2,0
12529,2022,0,0,2,0
12530,2022,1,4,2,0
12531,2022,0,0,2,0
12532,2022,5,17,2,0
12533,2022,1,15,2,0
12534,2022,1,15,2,0
12535,2022,8,16,2,0
12536,2022,8,16,2,0
12537,2022,3,9,2,0
12538,2022,5,0,2,1
12539,2022,5,0,2,1
12540,2022,3,9,2,0
12541,2022,4,0,2,1
12542,2022,4,0,2,1
12543,2022,3,9,2,1
12544,2022,3,9,2,1
12545,2022,4,0,2,1
12546,2022,4,0,2,1
12547,2022,4,0,2,1
12548,2022,4,0,2,1
12549,2022,3,14,2,1
12550,2022,3,14,2,1
12551,2022,3,14,2,1
12552,2022,5,17,2,0
12553,2022,5,0,2,1
12554,2022,5,17,2,1
12555,2022,4,0,2,0
12556,2022,0,0,2,0
12557,2022,6,10,2,0
12558,2022,0,0,2,0
12559,2022,6,2,2,0
12560,2022,2,7,3,0
12561,2022,0,0,3,0
12562,2022,1,4,3,0
12563,2022,7,13,3,0
12564,2022,8,3,3,0
12565,2022,8,3,3,0
12566,2022,8,3,3,0
12567,2022,3,14,3,0
12568,2022,7,8,3,0
12569,2022,7,8,3,0
12570,2022,7,8,3,0
12571,2022,5,17,3,0
12572,2022,0,0,3,0
12573,2022,0,7,3,0
12574,2022,8,16,3,0
12575,2022,8,16,3,0
12576,2022,1,4,3,0
12577,2022,1,4,3,0
12578,2022,1,4,3,0
12579,2022,1,4,3,0
12580,2022,1,4,3,0
12581,2022,6,5,3,0
12582,2022,7,19,3,0
12583,2022,7,13,3,0
12584,2022,1,4,3,0
12585,2022,1,15,3,0
12586,2022,3,9,3,0
12587,2022,1,4,3,0
12588,2022,7,6,3,0
12589,2022,7,6,3,0
12590,2022,7,6,3,0
12591,2022,6,10,3,0
12592,2022,1,4,3,0
12593,2022,2,12,3,0
12594,2022,7,8,3,0
12595,2022,3,14,3,0
12596,2022,8,3,3,0
12597,2022,8,3,3,0
12598,2022,8,3,3,0
12599,2022,8,3,3,0
12600,2022,2,12,3,0
12601,2022,7,19,3,0
12602,2022,3,9,3,0
12603,2022,0,0,3,0
12604,2022,1,4,3,0
12605,2022,1,15,3,0
12606,2022,1,15,3,0
12607,2022,1,15,3,0
12608,2022,3,14,3,0
12609,2022,8,3,3,0
12610,2022,8,3,3,0
12611,2022,3,14,3,0
12612,2022,0,0,3,0
12613,2022,0,0,3,0
12614,2022,0,0,3,0
12615,2022,7,19,3,0
12616,2022,6,2,3,0
12617,2022,3,9,3,0
12618,2022,7,1,3,0
12619,2022,1,4,3,0
12620,2022,0,0,3,0
12621,2022,8,3,3,0
12622,2022,6,5,3,0
12623,2022,1,4,3,0
12624,2022,0,0,3,0
12625,2022,0,0,3,0
12626,2022,0,0,3,0
12627,2022,3,9,3,0
12628,2022,3,9,3,0
12629,2022,3,9,3,0
12630,2022,1,4,3,0
12631,2022,3,14,3,0
12632,2022,3,14,3,0
12633,2022,3,14,3,0
12634,2022,3,14,3,0
12635,2022,3,14,3,0
12636,2022,7,19,3,0
12637,2022,1,15,3,0
12638,2022,7,18,3,0
12639,2022,1,4,3,0
12640,2022,8,3,3,0
12641,2022,0,0,3,0
12642,2022,0,0,3,0
12643,2022,3,9,3,0
12644,2022,7,19,3,0
12645,2022,8,16,3,0
12646,2022,7,8,3,0
12647,2022,3,14,3,0
12648,2022,7,6,3,0
12649,2022,1,4,3,0
12650,2022,8,3,3,0
12651,2022,8,3,3,0
12652,2022,8,3,3,0
12653,2022,8,3,3,0
12654,2022,8,3,3,0
12655,2022,7,13,3,0
12656,2022,7,18,3,0
12657,2022,3,9,3,0
12658,2022,3,9,3,0
12659,2022,1,4,3,0
12660,2022,8,3,3,0
12661,2022,8,3,3,0
12662,2022,1,4,3,0
12663,2022,0,0,3,0
12664,2022,0,0,3,0
12665,2022,0,0,3,0
12666,2022,2,11,3,0
12667,2022,0,0,3,0
12668,2022,3,9,3,0
12669,2022,7,8,3,0
12670,2022,1,4,3,0
12671,2022,0,0,3,0
12672,2022,0,0,3,0
12673,2022,3,9,3,0
12674,2022,0,0,3,0
12675,2022,6,10,3,0
12676,2022,8,3,3,0
12677,2022,8,3,3,0
12678,2022,6,10,3,0
12679,2022,1,4,3,0
12680,2022,2,12,3,0
12681,2022,2,12,3,0
12682,2022,1,4,3,0
12683,2022,7,19,3,0
12684,2022,6,10,3,0
12685,2022,7,19,3,0
12686,2022,3,14,3,0
12687,2022,8,3,3,0
12688,2022,8,3,3,0
12689,2022,8,3,3,0
12690,2022,1,4,3,0
12691,2022,0,0,3,0
12692,2022,2,12,3,0
12693,2022,7,18,3,0
12694,2022,2,12,3,0
12695,2022,7,6,3,0
12696,2022,3,14,3,0
12697,2022,3,9,3,0
12698,2022,2,12,3,0
12699,2022,7,1,3,0
12700,2022,1,4,3,0
12701,2022,3,14,3,0
12702,2022,0,0,3,0
12703,2022,3,14,3,0
12704,2022,3,14,3,0
12705,2022,4,0,3,0
12706,2022,4,0,3,0
12707,2022,3,9,3,0
12708,2022,4,0,3,0
12709,2022,5,17,3,0
12710,2022,1,15,3,0
12711,2022,1,4,3,0
12712,2022,7,13,3,0
12713,2022,3,14,3,0
12714,2022,3,9,3,0
12715,2022,0,0,3,0
12716,2022,0,0,3,0
12717,2022,1,4,3,0
12718,2022,1,15,3,0
12719,2022,7,1,3,0
12720,2022,7,1,3,0
12721,2022,6,2,3,0
12722,2022,8,3,3,0
12723,2022,1,15,3,0
12724,2022,3,9,3,0
12725,2022,7,13,3,0
12726,2022,3,14,3,0
12727,2022,3,14,3,0
12728,2022,3,14,3,0
12729,2022,3,14,3,0
12730,2022,3,14,3,0
12731,2022,3,14,3,0
12732,2022,0,0,3,0
12733,2022,0,0,3,0
12734,2022,1,4,3,0
12735,2022,0,0,3,0
12736,2022,5,17,3,0
12737,2022,1,15,3,0
12738,2022,1,15,3,0
12739,2022,8,16,3,0
12740,2022,8,16,3,0
12741,2022,3,9,3,0
12742,2022,3,9,3,0
12743,2022,3,14,3,0
12744,2022,5,0,3,1
12745,2022,5,0,3,1
12746,2022,4,0,3,1
12747,2022,4,0,3,1
12748,2022,3,9,3,1
12749,2022,3,9,3,1
12750,2022,4,0,3,1
12751,2022,4,0,3,1
12752,2022,4,0,3,1
12753,2022,4,0,3,1
12754,2022,3,14,3,1
12755,2022,3,14,3,1
12756,2022,3,14,3,1
12757,2022,5,0,3,1
12758,2022,5,17,3,1
12759,2022,5,17,3,0
12760,2022,3,9,3,0
12761,2022,1,4,3,0
12762,2022,2,7,4,0
12763,2022,0,0,4,0
12764,2022,1,4,4,0
12765,2022,7,13,4,0
12766,2022,8,3,4,0
12767,2022,8,3,4,0
12768,2022,8,3,4,0
12769,2022,3,14,4,0
12770,2022,7,8,4,0
12771,2022,7,8,4,0
12772,2022,7,8,4,0
12773,2022,5,17,4,0
12774,2022,0,0,4,0
12775,2022,0,7,4,0
12776,2022,8,16,4,0
12777,2022,8,16,4,0
12778,2022,1,4,4,0
12779,2022,1,4,4,0
12780,2022,1,4,4,0
12781,2022,1,4,4,0
12782,2022,1,4,4,0
12783,2022,6,5,4,0
12784,2022,7,19,4,0
12785,2022,7,13,4,0
12786,2022,1,4,4,0
12787,2022,1,15,4,0
12788,2022,3,9,4,0
12789,2022,1,4,4,0
12790,2022,7,6,4,0
12791,2022,7,6,4,0
12792,2022,7,6,4,0
12793,2022,6,10,4,0
12794,2022,1,4,4,0
12795,2022,2,12,4,0
12796,2022,7,8,4,0
12797,2022,3,14,4,0
12798,2022,8,3,4,0
12799,2022,8,3,4,0
12800,2022,8,3,4,0
12801,2022,8,3,4,0
12802,2022,2,12,4,0
12803,2022,7,19,4,0
12804,2022,3,9,4,0
12805,2022,0,0,4,0
12806,2022,1,4,4,0
12807,2022,1,15,4,0
12808,2022,1,15,4,0
12809,2022,1,15,4,0
12810,2022,3,14,4,0
12811,2022,8,3,4,0
12812,2022,8,3,4,0
12813,2022,3,14,4,0
12814,2022,0,0,4,0
12815,2022,0,0,4,0
12816,2022,0,0,4,0
12817,2022,7,19,4,0
12818,2022,6,2,4,0
12819,2022,3,9,4,0
12820,2022,7,1,4,0
12821,2022,1,4,4,0
12822,2022,0,0,4,0
12823,2022,8,3,4,0
12824,2022,6,5,4,0
12825,2022,1,4,4,0
12826,2022,0,0,4,0
12827,2022,0,0,4,0
12828,2022,0,0,4,0
12829,2022,3,9,4,0
12830,2022,3,9,4,0
12831,2022,3,9,4,0
12832,2022,1,4,4,0
12833,2022,3,14,4,0
12834,2022,3,14,4,0
12835,2022,3,14,4,0
12836,2022,3,14,4,0
12837,2022,3,14,4,0
12838,2022,7,19,4,0
12839,2022,1,15,4,0
12840,2022,7,18,4,0
12841,2022,1,4,4,0
12842,2022,8,3,4,0
12843,2022,0,0,4,0
12844,2022,0,0,4,0
12845,2022,3,9,4,0
12846,2022,7,19,4,0
12847,2022,8,16,4,0
12848,2022,7,8,4,0
12849,2022,3,14,4,0
12850,2022,7,6,4,0
12851,2022,1,4,4,0
12852,2022,8,3,4,0
12853,2022,8,3,4,0
12854,2022,8,3,4,0
12855,2022,8,3,4,0
12856,2022,8,3,4,0
12857,2022,7,13,4,0
12858,2022,7,18,4,0
12859,2022,3,9,4,0
12860,2022,3,9,4,0
12861,2022,1,4,4,0
12862,2022,8,3,4,0
12863,2022,8,3,4,0
12864,2022,1,4,4,0
12865,2022,0,0,4,0
12866,2022,0,0,4,0
12867,2022,0,0,4,0
12868,2022,2,11,4,0
12869,2022,0,0,4,0
12870,2022,3,9,4,0
12871,2022,7,8,4,0
12872,2022,1,4,4,0
12873,2022,0,0,4,0
12874,2022,0,0,4,0
12875,2022,3,9,4,0
12876,2022,0,0,4,0
12877,2022,6,10,4,0
12878,2022,8,3,4,0
12879,2022,8,3,4,0
12880,2022,6,10,4,0
12881,2022,1,4,4,0
12882,2022,2,12,4,0
12883,2022,2,12,4,0
12884,2022,1,4,4,0
12885,2022,7,19,4,0
12886,2022,6,10,4,0
12887,2022,7,19,4,0
12888,2022,3,14,4,0
12889,2022,8,3,4,0
12890,2022,8,3,4,0
12891,2022,8,3,4,0
12892,2022,1,4,4,0
12893,2022,0,0,4,0
12894,2022,2,12,4,0
12895,2022,7,18,4,0
12896,2022,2,12,4,0
12897,2022,7,6,4,0
12898,2022,3,14,4,0
12899,2022,3,9,4,0
12900,2022,2,12,4,0
12901,2022,7,1,4,0
12902,2022,1,4,4,0
12903,2022,3,14,4,0
12904,2022,0,0,4,0
12905,2022,3,14,4,0
12906,2022,3,14,4,0
12907,2022,4,0,4,0
12908,2022,4,0,4,0
12909,2022,3,9,4,0
12910,2022,4,0,4,0
12911,2022,5,17,4,0
12912,2022,1,15,4,0
12913,2022,1,4,4,0
12914,2022,7,13,4,0
12915,2022,3,14,4,0
12916,2022,3,9,4,0
12917,2022,0,0,4,0
12918,2022,0,0,4,0
12919,2022,1,4,4,0
12920,2022,1,15,4,0
12921,2022,7,1,4,0
12922,2022,7,1,4,0
12923,2022,6,2,4,0
12924,2022,8,3,4,0
12925,2022,1,15,4,0
12926,2022,3,9,4,0
12927,2022,7,13,4,0
12928,2022,3,14,4,0
12929,2022,3,14,4,0
12930,2022,3,14,4,0
12931,2022,3,14,4,0
12932,2022,3,14,4,0
12933,2022,3,14,4,0
12934,2022,0,0,4,0
12935,2022,0,0,4,0
12936,2022,1,4,4,0
12937,2022,0,0,4,0
12938,2022,5,17,4,0
12939,2022,1,15,4,0
12940,2022,1,15,4,0
12941,2022,8,16,4,0
12942,2022,8,16,4,0
12943,2022,3,9,4,0
12944,2022,3,9,4,0
12945,2022,3,14,4,0
12946,2022,7,1,4,0
12947,2022,5,0,4,1
12948,2022,5,0,4,1
12949,2022,4,0,4,1
12950,2022,4,0,4,1
12951,2022,3,9,4,1
12952,2022,3,9,4,1
12953,2022,4,0,4,1
12954,2022,4,0,4,1
12955,2022,4,0,4,1
12956,2022,4,0,4,1
12957,2022,3,14,4,1
12958,2022,3,14,4,1
12959,2022,3,14,4,1
12960,2022,5,0,4,1
12961,2022,5,17,4,1
12962,2022,5,17,4,0
12963,2022,3,9,4,0
12964,2022,1,4,4,0
12965,2022,2,7,5,0
12966,2022,0,0,5,0
12967,2022,1,4,5,0
12968,2022,7,13,5,0
12969,2022,8,3,5,0
12970,2022,8,3,5,0
12971,2022,8,3,5,0
12972,2022,3,14,5,0
12973,2022,7,8,5,0
12974,2022,7,8,5,0
12975,2022,7,8,5,0
12976,2022,5,17,5,0
12977,2022,0,0,5,0
12978,2022,0,7,5,0
12979,2022,8,16,5,0
12980,2022,8,16,5,0
12981,2022,1,4,5,0
12982,2022,1,4,5,0
12983,2022,1,4,5,0
12984,2022,1,4,5,0
12985,2022,1,4,5,0
12986,2022,6,5,5,0
12987,2022,7,19,5,0
12988,2022,7,13,5,0
12989,2022,1,4,5,0
12990,2022,1,15,5,0
12991,2022,3,9,5,0
12992,2022,1,4,5,0
12993,2022,7,6,5,0
12994,2022,7,6,5,0
12995,2022,7,6,5,0
12996,2022,6,10,5,0
12997,2022,1,4,5,0
12998,2022,2,12,5,0
12999,2022,7,8,5,0
13000,2022,3,14,5,0
13001,2022,8,3,5,0
13002,2022,8,3,5,0
13003,2022,8,3,5,0
13004,2022,8,3,5,0
13005,2022,2,12,5,0
13006,2022,7,19,5,0
13007,2022,3,9,5,0
13008,2022,0,0,5,0
13009,2022,1,4,5,0
13010,2022,1,15,5,0
13011,2022,1,15,5,0
13012,2022,1,15,5,0
13013,2022,3,14,5,0
13014,2022,8,3,5,0
13015,2022,8,3,5,0
13016,2022,3,14,5,0
13017,2022,0,0,5,0
13018,2022,0,0,5,0
13019,2022,0,0,5,0
13020,2022,7,19,5,0
13021,2022,6,2,5,0
13022,2022,3,9,5,0
13023,2022,7,1,5,0
13024,2022,1,4,5,0
13025,2022,0,0,5,0
13026,2022,8,3,5,0
13027,2022,6,5,5,0
13028,2022,1,4,5,0
13029,2022,0,0,5,0
13030,2022,0,0,5,0
13031,2022,0,0,5,0
13032,2022,3,9,5,0
13033,2022,3,9,5,0
13034,2022,3,9,5,0
13035,2022,1,4,5,0
13036,2022,3,14,5,0
13037,2022,3,14,5,0
13038,2022,3,14,5,0
13039,2022,3,14,5,0
13040,2022,3,14,5,0
13041,2022,7,19,5,0
13042,2022,1,15,5,0
13043,2022,7,18,5,0
13044,2022,1,4,5,0
13045,2022,8,3,5,0
13046,2022,0,0,5,0
13047,2022,0,0,5,0
13048,2022,3,9,5,0
13049,2022,7,19,5,0
13050,2022,8,16,5,0
13051,2022,7,8,5,0
13052,2022,3,14,5,0
13053,2022,7,6,5,0
13054,2022,1,4,5,0
13055,2022,8,3,5,0
13056,2022,8,3,5,0
13057,2022,8,3,5,0
13058,2022,8,3,5,0
13059,2022,8,3,5,0
13060,2022,7,13,5,0
13061,2022,7,18,5,0
13062,2022,3,9,5,0
13063,2022,3,9,5,0
13064,2022,1,4,5,0
13065,2022,8,3,5,0
13066,2022,8,3,5,0
13067,2022,1,4,5,0
13068,2022,0,0,5,0
13069,2022,0,0,5,0
13070,2022,0,0,5,0
13071,2022,2,11,5,0
13072,2022,0,0,5,0
13073,2022,3,9,5,0
13074,2022,7,8,5,0
13075,2022,1,4,5,0
13076,2022,0,0,5,0
13077,2022,0,0,5,0
13078,2022,3,9,5,0
13079,2022,0,0,5,0
13080,2022,6,10,5,0
13081,2022,8,3,5,0
13082,2022,8,3,5,0
13083,2022,6,10,5,0
13084,2022,1,4,5,0
13085,2022,2,12,5,0
13086,2022,2,12,5,0
13087,2022,1,4,5,0
13088,2022,7,19,5,0
13089,2022,6,10,5,0
13090,2022,7,19,5,0
13091,2022,3,14,5,0
13092,2022,8,3,5,0
13093,2022,8,3,5,0
13094,2022,8,3,5,0
13095,2022,1,4,5,0
13096,2022,0,0,5,0
13097,2022,2,12,5,0
13098,2022,7,18,5,0
13099,2022,2,12,5,0
13100,2022,7,6,5,0
13101,2022,3,14,5,0
13102,2022,3,9,5,0
13103,2022,2,12,5,0
13104,2022,7,1,5,0
13105,2022,1,4,5,0
13106,2022,3,14,5,0
13107,2022,0,0,5,0
13108,2022,3,14,5,0
